anio_mes,hectareas_bosques_nativos,avg_temp,avg_humidity,avg_rain,avg_wind_speed,riesgo_incendio,riesgo_incendio_num
2000-10,1420.3594345601007,18.341935483870966,67.59354838709676,2.8402580645161293,28.967741935483875,medio,2
2000-11,1246.7665776726003,19.137931034482758,72.4241379310345,7.120655172413793,28.375862068965517,medio,2
2000-12,3875.2187382442885,22.812903225806448,69.69032258064516,5.765999999999999,28.51612903225806,alto,3
2001-1,6105.338864006404,23.322580645161295,75.05483870967743,6.174161290322581,30.94838709677419,alto,3
2001-2,2276.41086394423,24.675,70.24285714285715,4.362892857142858,26.189285714285717,alto,3
2001-3,778.4066162281468,21.59032258064516,81.80967741935486,7.956032258064515,23.277419354838706,medio,2
2001-4,68.51929852376011,16.97,76.90333333333334,5.4196333333333335,23.783333333333335,bajo,1
2001-5,81.15346910543515,12.841935483870966,80.51290322580643,0.9537096774193548,23.283870967741937,bajo,1
2001-6,122.24591459647243,11.196666666666664,75.05999999999999,0.8963333333333333,22.113333333333337,bajo,1
2001-7,371.2281659885833,10.73225806451613,61.34838709677421,0.13141935483870967,26.741935483870964,medio,2
2001-8,1288.0187121468236,13.945161290322579,64.7967741935484,0.8933225806451612,28.480645161290322,medio,2
2001-9,2045.3932909774117,14.1,70.84,4.0212666666666665,25.883333333333333,alto,3
2001-10,1323.7358053648243,18.14516129032258,74.3225806451613,2.56358064516129,28.90645161290322,medio,2
2001-11,1161.9520521638435,19.95,67.24666666666667,3.450733333333333,29.106666666666673,medio,2
2001-12,3611.596946954065,22.706451612903226,65.59354838709677,2.943548387096774,26.845161290322583,alto,3
2002-1,8168.596772711906,22.525806451612905,71.33225806451613,5.945967741935485,26.906451612903226,alto,3
2002-2,3045.708493955538,21.75,71.22857142857144,3.625428571428572,24.189285714285713,alto,3
2002-3,1041.4638588964922,21.4741935483871,80.26451612903227,4.658354838709678,24.32903225806452,medio,2
2002-4,91.67493127848824,16.493333333333332,74.49000000000001,2.2639666666666667,24.123333333333335,bajo,1
